apollo_location_code,stcotr
10193,13177020200
10194,13317010101
10195,13317010301
10196,13317010302
10197,13069010100
10198,13069010600
10199,13055010200
10200,13055010500
10201,13055010400
10202,13055010300
10203,13135050728
10204,13135050545
10205,13201950300
10206,13311950201
10207,13311950203
10208,13311950202
10209,13311950300
10210,13311950100
10211,13135050548
10212,13135050546
10213,13135050726
10214,13135050608
10215,13135050607
10216,13217100600
10217,13217100502
10218,13217100400
10219,13217100300
10220,13135050531
10221,13199970800
10222,13199970700
10223,13199970600
10224,13199970500
10225,13205090200
10226,13205090400
10227,13205090300
10228,13205090500
10229,13205090100
10230,13217100903
10231,13135050214
10232,13135050525
10233,13133950303
10234,13135050212
10235,13243790200
10236,13243790100
10237,13135050108
10238,13251970300
10239,13251970400
10240,13135050712
10241,13027960400
10242,13027960300
10243,13027960600
10244,13027960200
10245,13271950500
10246,13271950200
10247,13103030100
10248,13103030202
10249,13139000102
10250,13007960200
10251,13175951400
10252,13111050400
10253,13111050300
10254,13285960502
10255,13285960902
10256,13285960100
10257,13275961000
10258,13185010101
10259,13037950200
10260,13037950100
10261,13185010302
10262,13185010301
10263,13181970200
10264,13181970100
10265,13175950500
10266,13185011600
10267,13175950700
10268,13175950100
10269,13185010202
10270,13185011403
10271,13185011401
10272,13081010201
10273,13121007300
10274,13121011622
10275,13121011621
10276,13121010513
10277,13121010304
10278,13121010206
10279,13153020106
10280,13121010400
10281,13153021103
10282,13153021105
10283,13153020600
10284,13153021400
10285,13153021300
10286,13139001603
10287,13139001604
10288,13305970300
10289,13305970200
10290,13305970400
10291,13305970100
10292,13305970600
10293,13121007200
10294,13139001201
10295,13091960300
10296,13091960500
10297,13091960200
10298,13091960100
10299,13265010200
10300,13139000203
10301,13021013900
10302,13021013411
10303,13021013410
10304,17167004000
10305,13255160600
10306,13087970100
10307,13087970700
10308,13087970200
10309,13087970300
10310,13087970800
10311,13021011100
10312,13047030304
10313,13047030500
10314,13021013201
10315,13047030100
10316,13021012400
10317,13187960101
10318,13187960102
10319,13187960201
10320,13187960202
10321,13047030303
10322,13047030201
10323,13047030202
10324,13031110300
10325,13031110200
10326,13031110800
10327,13031110100
10328,13031110900
10329,13031110700
10330,13165960200
10331,13165960100
10332,13141480400
10333,13141480300
10334,13035150200
10335,13035150100
10336,13095011300
10337,13095011200
10338,13061960300
10339,13259950400
10340,13095010403
10341,13035150300
10342,13077170503
10343,13077170501
10344,13077170502
10345,13149970200
10346,13077170802
10347,13077170100
10348,13215010107
10349,13319960200
10350,13319960300
10351,13215010606
10352,13309780100
10353,13309780200
10354,13215003200
10355,13191110200
10356,13191110100
10357,13191110300
10358,13159010500
10359,13159010200
10360,13159010100
10361,13089022007
10362,13145120401
10363,13145120402
10364,13145120198
10365,13145120200
10366,13145120300
10367,13089023423
10368,13277960300
10369,13277960700
10370,13089023418
10371,13257970100
10372,13277960500
10373,13071970900
10374,13071970500
10375,13071970200
10376,13189950400
10377,13189950100
10378,13189950500
10379,13115002100
10380,13115000201
10381,13115000202
10382,13115000100
10383,13115001702
10384,13115001400
10385,13115001701
10386,13237960101
10387,13237960102
10388,13115000700
10389,13115000300
10390,13115002000
10391,13147960300
10392,13147960100
10393,13053020206
10394,13053020203
10395,13057090804
10396,13057090701
10397,13017960200
10398,15003010306
10399,13297110602
10400,13057090400
10401,13057090601
10402,13057090901
10403,13057090602
10404,13057090200
10405,13057090502
10406,13057090100
10407,13057090300
10408,13013180205
10409,13013180303
10410,13013180106
10411,13013180103
10412,13013180401
10413,13013180503
10414,13013180502
10415,13013180204
10416,13223120501
10417,13223120101
10418,13223120502
10419,13223120503
10420,13223120605
10421,13223120301
10422,13223120303
10423,13223120102
10424,13223120103
10425,13223120302
10426,13223120400
10427,13131950200
10428,13131950100
10429,13129970400
10430,13129970300
10431,13157010703
10432,13157010701
10433,13157010102
10434,13157010500
10435,13157010200
10436,13157010600
10437,13157010400
10438,13157010300
10439,13313001100
10440,13313000200
10441,13313000700
10442,13313000501
10443,13313000302
10444,13313000800
10445,13313000101
10446,13313001200
10447,13313000400
10448,13313001500
10449,13313000102
10450,13137000602
10451,13137000100
10452,13137000500
10453,13137000400
10454,13137000300
10455,15003009801
10456,15003009904
10457,15003008614
10458,15003008611
10459,15001021507
10460,15003980700
10461,15003981200
10462,15001021509
10463,15001021106
10464,15003009701
10465,15003000301
10466,15003010201
10467,16027021904
10468,15003007502
10469,15003007810
10470,15003007811
10471,15003008612
10472,15003003405
10473,15003010202
10474,15003010303
10475,15003007702
10476,15005031900
10477,15003010308
10478,15003011000
10479,15007040104
10480,15007040400
10481,15007040500
10482,15007040900
10483,15007040800
10484,15009031503
10485,15009031801
10486,15009030403
10487,15009031900
10488,16073950102
10489,16073950101
10490,16073950200
10491,16075960200
10492,16075960100
10493,16075960400
10494,16075960300
10495,16013960500
10496,16013960300
10497,16013960200
10498,16013960100
10499,16051960400
10500,16027022200
10501,16027022300
10502,16027021800
10503,16027021200
10504,16037960200
10505,16015950200
10506,16043970300
10507,16043970100
10508,16043970200
10509,16017950400
10510,16017950200
10511,16017950600
10512,16017950500
10513,16017950100
10514,16017950900
10515,16017950800
10516,16017950700
10517,16083001500
10518,16083000700
10519,16019970402
10520,16083000300
10521,16019970300
10522,16019970100
10523,16019971500
10524,16019970503
10525,16019970501
10526,16067970100
10527,16067970300
10528,16067970200
10529,16001010503
10530,16021970200
10531,16021970100
10532,16051960200
10533,16069960700
10534,16053970500
10535,16069960200
10536,16003950100
10537,16065950500
10538,16031950100
10539,16041970200
10540,16041970100
10541,16065950100
10542,16065950400
10543,16055000301
10544,16055000401
10545,16055000800
10546,16001000202
10547,16001000702
10548,16011950100
10549,16011950700
10550,16011950600
10551,16011940000
10552,16001010335
10553,16001010225
10554,16001000805
10555,16001010201
10556,16001010100
10557,16001002412
10558,16001002100
10559,16001001100
10560,16005001900
10561,17129010200
10562,17129010300
10563,17129010100
10564,17115002602
10565,17009970400
10566,17115002500
10567,17133600501
10568,17133600402
10569,17065973300
10570,17065973100
10571,17065973200
10572,17115003000
10573,17115002601
10574,17115001500
10575,17115002800
10576,17135958000
10577,17135957600
10578,17135957400
10579,17135957500
10580,17085020401
10581,17085020402
10582,17085020300
10583,17085020500
10584,17109010400
10585,17135957300
10586,17109010300
10587,17109010200
10588,17109011100
10589,17131040300
10590,17131040400
10591,17131040100
10592,17131040200
10593,17201003705
10594,17201004001
10595,17201003901
10596,17197883522
10597,17197883515
10598,17197880120
10599,17197880119
10600,17197883100
10601,17119402802
10602,17119402801
10603,17197882200
10604,17197880202
10605,17197980000
10606,17197883306
10607,17143004901
10608,17143004801
10609,17143004000
10610,17143003900
10611,17099961702
10612,17099964000
10613,17099962600
10614,17099962300
10615,17099962200
10616,17099961800
10617,17099962400
10618,17099964100
10619,17099963700
10620,17005951300
10621,17195000900
10622,17195000800
10623,17195000700
10624,17195001800
10625,17195001700
10626,17143003401
10627,17143004902
10628,17143004500
10629,17143004101
10630,17091012600
10631,17091010300
10632,17043841318
10633,17043841321
10634,17043841706
10635,17043846510
10636,17043840103
10637,17043842000
10638,17043842100
10639,17091010900
10640,17117957000
10641,17117956800
10642,17117956600
10643,17117956200
10644,17117956300
10645,17117956700
10646,17043841403
10647,17111871600
10648,17141961300
10649,17049950400
10650,17049950500
10651,17111870101
10652,17111870809
10653,17111870810
10654,17111870500
10655,17111871306
10656,17111870902
10657,17069971000
10658,17069970900
10659,17121952200
10660,17121952300
10661,17121951900
10662,17121951700
10663,17121951600
10664,17127970300
10665,17127970100
10666,17019010604
10667,17019010603
10668,17019010601
10669,17019010400
10670,17019010900
10671,17019001201
10672,17117956100
10673,17117956500
10674,17039971500
10675,17039971600
10676,17011965600
10677,17011964700
10678,17011964800
10679,17161020100
10680,17161024103
10681,17161024102
10682,17021958100
10683,17021958200
10684,17021958500
10685,17055040400
10686,17055041200
10687,17055040800
10688,17055040700
10689,17023060400
10690,17023060300
10691,17023060100
10692,17021958600
10693,17051951000
10694,17051950700
10695,17119402000
10696,17119401701
10697,17077010200
10698,17077011600
10699,17037001900
10700,17037000100
10701,17037000200
10702,17095001200
10703,17037000400
10704,17077011200
10705,17077011000
10706,17077010400
10707,17077010300
10708,17077010100
10709,17107953000
10710,17107953500
10711,17119403702
10712,17107952900
10713,17107953600
10714,17119404100
10715,17119403603
10716,17119401200
10717,17067953700
10718,17067954000
10719,17067953900
10720,17067954300
10721,17067954200
10722,17137951400
10723,17137952200
10724,17137951500
10725,17119400903
10726,17105960500
10727,17105960200
10728,17105961000
10729,17105960900
10730,17105960800
10731,17095001400
10732,17203030700
10733,17203030602
10734,17203030400
10735,17045070500
10736,17045070200
10737,17147954600
10738,17165955700
10739,17159977900
10740,17159978300
10741,17183010400
10742,17183011100
10743,17177001000
10744,17061973600
10745,17093890102
10746,17087977700
10747,17087977600
10748,17179021603
10749,17183010702
10750,17183010900
10751,17183010100
10752,17183010800
10753,17183010300
10754,17183001300
10755,17183000700
10756,17193958200
10757,17179022400
10758,17179021500
10759,17179021201
10760,17179021702
10761,17179021900
10762,17179021701
10763,17179021802
10764,17179021801
10765,17179022000
10766,17177000400
10767,17177000500
10768,17177000900
10769,17177000600
10770,17177000300
10771,17081050600
10772,17081050700
10773,17081051100
10774,17081050800
10775,17081050500
10776,17081050400
10777,17081050200
10778,17081050100
10779,17093890302
10780,17093890301
10781,17093890600
10782,17093890400
10783,17093890700
10784,17173959300
10785,17173959200
10786,17173959100
10787,17173959600
10788,17173959500
10789,17173959400
10790,17087977800
10791,17167003300
10792,17167003801
10793,17167003901
10794,17167000100
10795,17167003700
10796,17031824004
10797,17031804311
10798,17031760802
10799,17125956400
10800,17125956600
10801,17125956700
10802,17031770202
10803,17031835700
10804,17199020600
10805,17199020300
10806,17199020100
10807,17163504302
10808,17163504002
10809,17199020201
10810,17199020700
10811,17199021000
10812,17199020900
10813,17199021300
10814,17199020800
10815,17199021400
10816,17163503906
10817,17163503904
10818,17163504303
10819,17031823801
10820,17031824506
10821,19193003200
10822,17031410200
10823,17031826201
10824,17031827902
10825,17031420300
10826,17031823803
10827,17031801500
10828,17031801606
10829,17031801800
10830,17031820202
10831,17031820201
10832,17031824503
10833,17031803608
10834,17057953000
10835,17025972200
10836,17025972000
10837,17073030300
10838,17073031100
10839,17073030203
10840,17073030201
10841,17073031200
10842,17073030202
10843,17073030500
10844,17073030400
10845,17057953800
10846,17057952900
10847,17057953500
10848,17075950600
10849,17075950900
10850,17075950500
10851,17075950100
10852,17075950300
10853,17075950200
10854,17075950800
10855,17003957800
10856,17003957700
10857,17057953200
10858,17057953100
10859,17057953700
10860,17057953900
10861,17063000700
10862,17063000500
10863,17063000600
10864,17063000200
10865,17007010400
10866,17007010500
10867,17003957600
10868,17017960100
10869,17017960300
10870,17017960200
10871,17001010100
10872,17001010600
10873,17001010400
10874,17001010300
10875,17029000600
10876,17029000100
10877,17059972800
10878,17029000200
10879,17101881100
10880,17101880800
10881,17101880700
10882,17113005102
10883,17113005602
10884,17113005502
10885,17113005700
10886,17113005400
10887,17145030500
10888,17145030100
10889,17145030200
10890,17145030400
10891,17145030300
10892,17123961500
10893,17123961400
10894,17123961300
10895,17123961100
10896,17103000900
10897,17103000700
10898,17103000200
10899,17103000100
10900,17103000800
10901,17097860301
10902,17097860807
10903,17097861010
10904,18105001402
10905,18105000700
10906,18105000800
10907,20011955700
10908,18137968700
10909,18137968900
10910,18137968600
10911,18137968800
10912,18135951500
10913,18135952000
10914,18111100500
11761,22009030300
10915,18111100600
10916,18105001200
10917,18081611200
10918,18105001401
10919,18105001501
10920,18175967300
10921,18175967400
10922,18175967200
10923,18175967600
10924,19163010202
10925,18081611400
10926,18075962900
10927,18075962700
10928,18039001300
10929,18039001100
10930,18045957900
10931,18045958000
10932,18045957600
10933,18045957800
10934,18083955200
10935,18039002000
10936,18039001400
10937,18081610802
10938,18081610801
10939,18131959200
10940,18131959100
10941,18131958900
10942,18083955100
10943,18039000900
10944,18039000600
10945,18039000502
10946,18067010200
10947,18067010300
10948,18067010400
10949,18169102900
10950,18169102400
10951,18051050300
10952,18051050200
10953,18051050100
10954,18051050402
10955,18051050401
10956,18123952400
10957,18033020700
10958,18033020800
10959,18033020100
10960,18033020200
10961,18019050504
10962,18041954200
10963,18041954500
10964,18063210400
10965,18141000301
10966,18091042900
10967,18011810300
10968,18091041800
10969,18091042700
10970,18091042800
10971,18091041700
10972,18091041900
10973,18091041600
10974,18179040700
10975,18011810603
10976,18011810700
10977,18011810200
10978,18019050904
10979,18019050803
10980,18063210102
10981,18095010100
10982,18145710800
10983,18145710900
10984,18095011000
10985,18095010500
10986,18135952100
10987,18107956800
10988,18107956700
10989,18141002000
10990,18095010400
10991,18095011502
10992,18095011501
10993,18099020800
10994,18153050400
10995,18153050100
10996,18099020102
10997,18079960200
10998,18079960600
10999,18079960400
11000,18101950300
11001,18101950100
11002,18101950200
11003,18023950200
11004,18023950400
11005,18023950100
11006,18053010600
11007,18053010800
11008,18053010100
11009,18053010200
11010,18017950900
11011,18017951000
11012,18017951100
11013,18017951800
11014,18017951700
11015,18121030100
11016,18121030300
11017,18121030400
11018,18121030200
11019,18177010300
11020,18177010500
11021,18073100902
11022,18073100901
11023,18087970300
11024,18087970500
11025,18087970100
11026,18119955900
11027,18119955700
11028,18119955500
11029,18119955600
11030,18087970402
11031,18087970401
11032,18021040300
11033,18021040400
